qrCode,buildingId,unitNumber,type,brandModel,status,المبنى,تاريخ أول تسجيل,تاريخ آخر زيارة,عدد الزيارات المسجلة,,,,,,,
OK-405-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-405,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-405-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-405,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-405-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-405,غسالة,,,عوقد,,,,,,,,,,
OK-405-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-405,ثلاجة,,,عوقد,,,,,,,,,,
OK-501-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-501,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-501-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-501,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-501-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-501,غسالة,,,عوقد,,,,,,,,,,
OK-501-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-501,ثلاجة,,,عوقد,,,,,,,,,,
OK-502-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-502,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-502-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-502,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-502-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-502,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-502-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-502,غسالة,,,عوقد,,,,,,,,,,
OK-502-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-502,ثلاجة,,,عوقد,,,,,,,,,,
OK-503-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-503,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-503-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-503,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-503-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-503,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-503-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-503,غسالة,,,عوقد,,,,,,,,,,
OK-503-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-503,ثلاجة,,,عوقد,,,,,,,,,,
OK-504-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-504,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-504-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-504,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-504-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-504,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-504-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-504,غسالة,,,عوقد,,,,,,,,,,
OK-504-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-504,ثلاجة,,,عوقد,,,,,,,,,,
OK-505-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-505,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-505-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-505,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-505-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-505,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-505-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-505,غسالة,,,عوقد,,,,,,,,,,
OK-505-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-505,ثلاجة,,,عوقد,,,,,,,,,,
OK-M01-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M01,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-M01-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M01,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-M01-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M01,غسالة,,,عوقد,,,,,,,,,,
OK-M01-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M01,ثلاجة,,,عوقد,,,,,,,,,,
OK-M02-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M02,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-M02-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M02,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-M02-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M02,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-M02-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M02,غسالة,,,عوقد,,,,,,,,,,
OK-M02-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M02,ثلاجة,,,عوقد,,,,,,,,,,
OK-M03-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M03,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-M03-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M03,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-M03-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M03,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-M03-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M03,غسالة,,,عوقد,,,,,,,,,,
OK-M03-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M03,ثلاجة,,,عوقد,,,,,,,,,,
OK-M04-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M04,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-M04-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M04,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-M04-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M04,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-M04-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M04,غسالة,,,عوقد,,,,,,,,,,
OK-M04-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M04,ثلاجة,,,عوقد,,,,,,,,,,
OK-M05-AC-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M05,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-M05-AC-02,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M05,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-M05-AC-03,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M05,مكيف سبليت,,,عوقد,,,,,,,,,,
OK-M05-WM-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M05,غسالة,,,عوقد,,,,,,,,,,
OK-M05-RF-01,5241128f-d04e-456a-8ba0-1ad6df7f51e1,OK-M05,ثلاجة,,,عوقد,,,,,,,,,,
OKB-101-AC-01,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-101,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-101-AC-02,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-101,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-101-AC-03,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-101,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-101-AC-04,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-101,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-101-AC-05,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-101,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-101-AC-06,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-101,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-101-AC-07,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-101,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-101-WM-01,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-101,غسالة,,,عوقد مربع ب,,,,,,,,,,
OKB-101-RF-01,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-101,ثلاجة,,,عوقد مربع ب,,,,,,,,,,
OKB-102-AC-01,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-102,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-102-AC-02,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-102,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-102-AC-03,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-102,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-102-AC-04,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-102,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-102-WM-01,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-102,غسالة,,,عوقد مربع ب,,,,,,,,,,
OKB-102-RF-01,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-102,ثلاجة,,,عوقد مربع ب,,,,,,,,,,
OKB-103-AC-01,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-103,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-103-AC-02,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-103,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-103-AC-03,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-103,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-103-AC-04,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-103,مكيف سبليت,,,عوقد مربع ب,,,,,,,,,,
OKB-103-WM-01,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-103,غسالة,,,عوقد مربع ب,,,,,,,,,,
OKB-103-RF-01,7aa22d16-1829-48a0-84ab-1ad7911514ea,OKB-103,ثلاجة,,,عوقد مربع ب,,,,,,,,,,
